prompt,category,max_new_tokens,mode,k,speed_ratio_case,draft_time_scale,verify_time_scale,baseline_time_sec,baseline_tps,baseline_energy_proxy_units,baseline_energy_per_token_proxy,spec_time_sec,spec_tps,acceptance_rate,avg_round_acceptance,rollback_count,baseline_fallback_steps,wasted_draft_tokens,draft_time_sec,verify_time_sec,commit_time_sec,rollback_penalty_sec,pipeline_utilization,accepted_tokens_per_round,draft_time_per_accepted_token,verify_time_per_accepted_token,wasted_draft_per_accepted_token,stall_rounds,backpressure_events,verify_bottleneck_ratio,energy_proxy_units,energy_per_token_proxy,energy_per_accepted_token_proxy,peak_speculative_tokens,peak_estimated_kv_overhead_units,speedup,output_match
Speculative decoding is useful because,explanatory,32,hybrid_category,4,slow_draft,1.3,1.0,0.6301355839999996,50.7827217070795,0.0,0.0,0.6705359999999985,47.72301561735697,0.4117647058823529,0.4375,3,22,10,0.21749444080000374,0.5023270390000079,0.000417123999987723,2.983299999925748e-05,0.9999600842661454,0.2692307692307692,0.031070634400000536,0.0717610055714297,1.4285714285714286,3,22,0.6974453137470225,0.8707192574000082,0.027209976793750257,0.12438846534285831,5,92160.0,0.9397490723838855,True
Speculative decoding is useful because,explanatory,32,fixed,6,slow_draft,1.3,1.0,0.6301355839999996,50.7827217070795,0.0,0.0,0.8749112499999967,36.575138335459876,0.3898305084745763,0.4,9,0,36,0.8775440933999961,0.1994098740000041,0.00014479200000039327,7.78340000167077e-05,0.9999288648802022,2.3,0.03815409101739113,0.008669994521739308,1.565217391304348,9,0,0.1851361096275755,1.1369204638000199,0.03552876449375062,0.04943132451304434,6,110592.0,0.7202280048404932,True
Speculative decoding is useful because,explanatory,32,adaptive_only,6,slow_draft,1.3,1.0,0.6301355839999996,50.7827217070795,0.0,0.0,0.8090416669999954,39.55296903144568,0.48936170212765956,0.5619047619047619,9,0,24,0.6928144171000099,0.2754789590000115,0.0002026680000142278,9.500199998768721e-05,0.9999106508817874,1.6428571428571428,0.030122365960869996,0.011977346043478762,1.0434782608695652,9,0,0.28443994240162057,1.051122633200017,0.03284758228750053,0.045700984052174654,6,110592.0,0.7788666637363725,True
Speculative decoding is useful because,explanatory,32,hybrid_only,6,slow_draft,1.3,1.0,0.6301355839999996,50.7827217070795,0.0,0.0,0.675090499999996,47.401052155229834,0.3888888888888889,0.3888888888888889,3,22,11,0.23587010329998892,0.4928100819999983,0.0003975420000159602,1.8917000005558293e-05,0.9999740541941134,0.28,0.03369572904285556,0.07040144028571405,1.5714285714285714,3,22,0.6759362733861369,0.8767030353999993,0.027396969856249977,0.12524329077142846,6,110592.0,0.9334090525640685,True
Speculative decoding is useful because,explanatory,32,category_only,6,slow_draft,1.3,1.0,0.6301355839999996,50.7827217070795,0.0,0.0,0.8864956669999984,36.09718715071854,0.4339622641509434,0.4642857142857143,9,0,30,0.7973678375000283,0.27250312500000007,0.0001791700000026708,0.00011700099999245595,0.9998963548523417,1.6428571428571428,0.034668166847827316,0.011847961956521743,1.3043478260869565,10,1,0.2546638860399301,1.151822269100021,0.03599444590937566,0.050079229091305265,4,73728.0,0.7108163158117283,True
Speculative decoding is useful because,explanatory,32,hybrid_category,6,slow_draft,1.3,1.0,0.6301355839999996,50.7827217070795,0.0,0.0,0.6686024999999987,47.861023552858484,0.4117647058823529,0.4375,3,22,10,0.2162984420999983,0.5013144979999851,0.0004105000000151904,2.9875000002732577e-05,0.9999598455417775,0.2692307692307692,0.0308997774428569,0.07161635685714073,1.4285714285714286,3,22,0.6981868139710974,0.8682043519999879,0.027131385999999622,0.12402919314285542,5,92160.0,0.9424666883536942,True
Speculative decoding is useful because,explanatory,64,fixed,2,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.851113208000001,34.5737903675527,0.6621621621621622,0.6621621621621622,15,0,25,0.7076271404999992,0.838572917999997,0.0005259990000041626,0.0002560010000038915,0.9998607200092169,1.3243243243243243,0.014441370214285697,0.0171137330204081,0.5102040816326531,21,37,0.5421599474152499,1.7982639346000011,0.028097873978125017,0.03669926397142859,2,36864.0,0.7851082941438361,True
Speculative decoding is useful because,explanatory,64,adaptive_only,2,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.7900949169999976,35.75229413379765,0.5764705882352941,0.6173076923076922,15,0,36,0.8376504507000126,0.5922764999999615,0.000389121999980091,0.00016254100000168137,0.9998963630216079,1.8846153846153846,0.017094907157143114,0.012087275510203294,0.7346938775510204,15,7,0.4140878448509239,1.6079443445999566,0.025124130384374322,0.032815190706121565,5,92160.0,0.8118699847690851,True
Speculative decoding is useful because,explanatory,64,hybrid_only,2,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.4870327920000008,43.03872809282336,0.6,0.6,2,56,4,0.06712515880000254,1.3890616260000002,0.0009767490000029966,3.4749000000999786e-05,0.9999786981089941,0.09836065573770492,0.01118752646666709,0.23151027100000002,0.6666666666666666,2,61,0.9532640597844164,1.8733341961000052,0.02927084681406258,0.31222236601666753,2,36864.0,0.9773317312292357,True
Speculative decoding is useful because,explanatory,64,category_only,2,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.811690333999998,35.3261254414796,0.5212765957446809,0.53125,15,0,45,0.8854620242999892,0.5456604149999862,0.00032383400000668416,0.0001837909999835574,0.9998791585141802,2.0416666666666665,0.018070653557142637,0.011135926836734412,0.9183673469387755,16,1,0.3811951766391127,1.5951522674999559,0.02492425417968681,0.03255412790816237,4,73728.0,0.8021924639798881,True
Speculative decoding is useful because,explanatory,64,hybrid_category,2,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.5235619579999948,42.006824641390935,0.4117647058823529,0.4375,3,54,10,0.1181027168999961,1.3528376239999886,0.0009514169999818023,3.141699999531511e-05,0.9999795614147853,0.1206896551724138,0.01687181669999944,0.1932625177142841,1.4285714285714286,3,54,0.9191148851394891,1.877206753599969,0.029331355524999516,0.2681723933714241,5,92160.0,0.9538990688030882,True
Speculative decoding is useful because,explanatory,64,fixed,3,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.6766994580000087,38.17022764254968,0.6363636363636364,0.6410256410256411,15,0,28,0.7489841058000032,0.6054820440000057,0.0004553750000084733,0.00013349899997905368,0.9999127339268792,1.8846153846153846,0.015285389914285779,0.012356776408163381,0.5714285714285714,15,1,0.4468760979270539,1.536439761899991,0.02400687127968736,0.03135591350816308,3,55296.0,0.8667768848291696,True
Speculative decoding is useful because,explanatory,64,adaptive_only,3,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.8156251659999896,35.24956648458373,0.5632183908045977,0.6012820512820513,15,0,38,0.8531573736000025,0.595618332000015,0.00040108099989311086,0.00016837500000121963,0.9998938585869808,1.8846153846153846,0.017411374971428622,0.012155476163265613,0.7755102040816326,16,6,0.41100460448132586,1.6278068500999807,0.0254344820328122,0.033220547961224096,5,92160.0,0.8004539484335463,True
Speculative decoding is useful because,explanatory,64,hybrid_only,3,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.4741065420000012,43.41612914434779,0.5833333333333334,0.5833333333333334,3,54,5,0.08206234190000856,1.3548724159999352,0.0009653299999854426,2.0876000007774564e-05,0.9999861772556823,0.1206896551724138,0.011723191700001223,0.19355320228570502,0.7142857142857143,3,54,0.9422576905038952,1.8438055782999274,0.028809462160936366,0.26340079689998963,3,55296.0,0.9859018270336144,True
Speculative decoding is useful because,explanatory,64,category_only,3,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.8184302080000094,35.19519182998508,0.5212765957446809,0.53125,15,0,45,0.8892299514000185,0.5469847910000283,0.0003353349999741795,0.00018583299998908842,0.9998782828962322,2.0416666666666665,0.018147550028571807,0.011162954918367924,0.9183673469387755,15,1,0.3807627729831761,1.6006487300000327,0.02501013640625051,0.03266630061224557,4,73728.0,0.7992191982987544,True
Speculative decoding is useful because,explanatory,64,hybrid_category,3,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.5159950409999965,42.21649693377866,0.4117647058823529,0.4375,3,54,10,0.11756187869998626,1.3460497099999742,0.0009444990000702091,3.05429999940543e-05,0.9999797717540716,0.1206896551724138,0.016794554099998037,0.19229281571428203,1.4285714285714286,3,54,0.919083756030019,1.8678378985999744,0.0291849671656246,0.26683398551428206,5,92160.0,0.9586603476231346,True
Speculative decoding is useful because,explanatory,64,fixed,4,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.8095770409999972,35.367380636434646,0.5212765957446809,0.53125,15,0,45,0.8849119132000056,0.5443086670000383,0.00033587300002579923,0.000187875000037252,0.9998763468634918,2.0416666666666665,0.018059426800000115,0.011108340142857925,0.9183673469387755,15,1,0.3807535307763471,1.592854192000107,0.02488834675000167,0.032507228408165445,4,73728.0,0.8031292948969322,True
Speculative decoding is useful because,explanatory,64,adaptive_only,4,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.847187582999993,34.64726624897426,0.532608695652174,0.582051282051282,15,0,43,0.8799418557999998,0.5889575399999956,0.0003726270000186105,0.0001739140000580619,0.9998914845623298,1.8846153846153846,0.017957997057142853,0.01201954163265297,0.8775510204081632,16,5,0.40084989767763374,1.6459270140000657,0.025717609593751026,0.033590347224491134,5,92160.0,0.7867767986181889,True
Speculative decoding is useful because,explanatory,64,hybrid_only,4,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.5048643749999968,42.52874947617797,0.4375,0.4375,3,54,9,0.10977855000000573,1.346071247999916,0.0009352079999729312,3.058299999736391e-05,0.9999796645370208,0.1206896551724138,0.015682650000000818,0.19229589257141658,1.2857142857142858,3,54,0.9240013059277831,1.8600788968998827,0.029063732764060667,0.26572555669998327,4,73728.0,0.9657510385279788,True
Speculative decoding is useful because,explanatory,64,category_only,4,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.8086390840000064,35.38572209689115,0.5212765957446809,0.53125,15,0,45,0.8843919587999978,0.5441285790000308,0.0003315839999942227,0.0001846280000279421,0.9998790245095986,2.0416666666666665,0.01804881548571424,0.011104664877551648,0.9183673469387755,15,1,0.38081518073021775,1.5920948359000662,0.024876481810938534,0.032491731344899306,4,73728.0,0.8035457963154353,True
Speculative decoding is useful because,explanatory,64,hybrid_category,4,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.5133963749999992,42.288987245657985,0.4117647058823529,0.4375,3,54,10,0.11650172870000687,1.3449704630000099,0.0009490010001087512,3.0333000012205957e-05,0.9999800280406181,0.1206896551724138,0.016643104100000982,0.19213863757143,1.4285714285714286,3,54,0.9196874810852119,1.865376297300077,0.029146504645313702,0.26648232818572526,5,92160.0,0.9603064715944001,True
Speculative decoding is useful because,explanatory,64,fixed,6,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.9097267500000044,33.512647817285824,0.4537037037037037,0.46929824561403516,15,0,59,1.0202491263999647,0.4513270419999742,0.0003156649999596084,0.00012595799995551715,0.9999179979812849,2.5789473684210527,0.02082141074285642,0.009210755959183147,1.2040816326530612,15,1,0.30663057689331785,1.6072391007998659,0.025113110949997904,0.032800797975507466,6,110592.0,0.7610116646268904,True
Speculative decoding is useful because,explanatory,64,adaptive_only,6,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.8646479580000062,34.32283274996609,0.5212765957446809,0.5766666666666667,15,0,45,0.8991068904999878,0.5790621690000393,0.0003755830000216065,0.0001645009999862168,0.9998988120782175,1.96,0.018349120214285464,0.011817595285715087,0.9183673469387755,15,4,0.3916433446479586,1.6522188945000325,0.025815920226563007,0.03371875294898025,6,110592.0,0.7794095002033622,True
Speculative decoding is useful because,explanatory,64,hybrid_only,6,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.517554000000004,42.173128600366006,0.3888888888888889,0.3888888888888889,3,54,11,0.12650607059999286,1.334899371999981,0.0009366649999549281,1.875099999892882e-05,0.9999871775835023,0.12280701754385964,0.01807229579999898,0.1906999102857116,1.5714285714285714,3,54,0.9128502592261988,1.862270546299949,0.029097977285936702,0.26603864947142125,6,110592.0,0.9576755311507866,True
Speculative decoding is useful because,explanatory,64,category_only,6,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.8029401670000027,35.49757289311083,0.5212765957446809,0.53125,15,0,45,0.8811707918999858,0.5430542090000188,0.000325747999994519,0.00018541699998309014,0.9998779315017632,2.0416666666666665,0.017983077385713996,0.011082738959184057,0.9183673469387755,15,1,0.38121085501471325,1.5874755214999894,0.024804305023437334,0.03239745962244876,4,73728.0,0.8060857257499897,True
Speculative decoding is useful because,explanatory,64,hybrid_category,6,fast_draft,0.7,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.5178186670000002,42.16577473414352,0.4117647058823529,0.4375,3,54,10,0.11677607130000069,1.3490240059999508,0.0009287879999106963,3.058400000099937e-05,0.9999799155733322,0.1206896551724138,0.0166822959000001,0.1927177151428501,1.4285714285714286,3,54,0.9197500900919083,1.8709124366999024,0.029233006823435975,0.2672732052428432,5,92160.0,0.9575085381394934,True
Speculative decoding is useful because,explanatory,64,fixed,2,balanced,1.0,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.8331426670000042,34.912721825812945,0.6621621621621622,0.6621621621621622,15,0,25,1.0013569620000737,0.8301759969999836,0.0005192500000532618,0.00022966300004156892,0.9998911415916041,1.3243243243243243,0.020435856367348442,0.01694236728571395,0.5102040816326531,15,0,0.4531399230445913,2.081046087400119,0.03251634511562686,0.04247032831428814,2,36864.0,0.7928048150111611,True
Speculative decoding is useful because,explanatory,64,adaptive_only,2,balanced,1.0,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.7709863329999962,36.13805414951225,0.5764705882352941,0.6173076923076922,15,0,36,1.1832110400000317,0.5866068319999869,0.00039770699994789993,0.00016012399996157,0.999917319732415,1.8846153846153846,0.0241471640816333,0.011971567999999731,0.7346938775510204,15,0,0.33137592898791113,1.9461351407999514,0.03040836157499924,0.03971704368979493,5,92160.0,0.8206298975430929,True
Speculative decoding is useful because,explanatory,64,hybrid_only,2,balanced,1.0,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.4846624169999956,43.10744265307296,0.6,0.6,2,56,4,0.09486487500001317,1.3877033710000433,0.0009873390000336713,3.675099999611575e-05,0.9999778125808009,0.09836065573770492,0.015810812500002196,0.2312838951666739,0.6666666666666666,2,56,0.9353902105393368,1.8993146190000787,0.02967679092187623,0.31655243650001313,2,36864.0,0.9788921147048939,True
Speculative decoding is useful because,explanatory,64,category_only,2,balanced,1.0,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.8084551660000017,35.38932078783972,0.5212765957446809,0.53125,15,0,45,1.261640039999989,0.5457283749999817,0.0003237080000531023,0.00018508700001973466,0.9999038446411791,2.0416666666666665,0.025747755918367123,0.011137313775509831,0.9183673469387755,15,0,0.3018923233975803,1.9714200064000083,0.03080343760000013,0.04023306135510221,4,73728.0,0.8036275160829746,True
Speculative decoding is useful because,explanatory,64,hybrid_category,2,balanced,1.0,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.513556084000001,42.284524951901254,0.4117647058823529,0.4375,3,54,10,0.16624687600000243,1.3453468330000078,0.0009319990000449252,3.1374999991840014e-05,0.9999800285069274,0.1206896551724138,0.02374955371428606,0.19219240471428684,1.4285714285714286,3,54,0.8894703910711703,1.9156050710000216,0.029931329234375338,0.2736578672857174,5,92160.0,0.9602051409678742,True
Speculative decoding is useful because,explanatory,64,fixed,3,balanced,1.0,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.6453361669999964,38.897826039218245,0.6363636363636364,0.6410256410256411,15,0,28,1.0500159149999462,0.5941150839999807,0.00043371100004208074,0.00013620599996500005,0.9999268103048129,1.8846153846153846,0.021428896224488698,0.012124797632652668,0.5714285714285714,15,0,0.36125977919104924,1.8226888351998995,0.02847951304999843,0.0371977313306102,3,55296.0,0.8832993294312043,True
Speculative decoding is useful because,explanatory,64,adaptive_only,3,balanced,1.0,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.7908728750000051,35.7367632808665,0.5632183908045977,0.6012820512820513,15,0,38,1.2031695009999765,0.586514667999964,0.0003904559999909907,0.00016221100003122046,0.9999173510594377,1.8846153846153846,0.02455447961224442,0.011969687102040081,0.7755102040816326,15,0,0.3276481660645776,1.9659731838999606,0.030718330998436884,0.04012190171224409,5,92160.0,0.8115173071678807,True
Speculative decoding is useful because,explanatory,64,hybrid_only,3,balanced,1.0,1.0,1.4533243330000047,44.036969963813156,0.0,0.0,1.459086499999998,43.86306089460775,0.5833333333333334,0.5833333333333334,3,54,5,0.11521766500001718,1.341871912999963,0.0009580039999690371,2.06250000047703e-05,0.9999865973248541,0.1206896551724138,0.016459666428573883,0.19169598757142328,0.7142857142857143,3,54,0.9203210715245436,1.8600570409999622,0.02906339126562441,0.265722434428566,3,55296.0,0.9960508393436625,True
